crop_type,soil_type,region,nitrogen_kg_per_acre,phosphorus_kg_per_acre,potassium_kg_per_acre,irrigation_mm_per_week,soil_ph,organic_carbon_pct,avg_temp_c,rainfall_mm_season,sowing_density_kg_per_acre,pesticide_applications,canopy_health_index,yield_quintal_per_acre
Wheat,Red,West,63.06261601907018,50.773181259930645,64.00888867897984,41.27966736960454,5.430069778141251,1.2959511507545445,19.19796913078202,1343.9487625899594,28.690685109026408,0,80.37582672524957,31.449158326997704
Sugarcane,Red,North,29.173868727072026,72.36080180660687,64.46638347766462,23.756931155318412,7.846605881081065,0.696156068332666,25.28235612784855,853.4398725656944,37.50562236680618,0,42.28432671058252,550.1735185167979
Maize,Alluvial,West,57.07322322442673,16.553498443743536,41.362097262486145,25.505386142831227,5.05983026461327,1.4840047653831219,36.54256367833898,1295.075409020112,11.845251477760721,0,75.44424734359578,36.007786335125125
Sugarcane,Red,Central,77.21543112594543,33.702047969809826,47.763459433068576,42.05432386972187,7.754590933735276,1.139257717378176,19.806165101530617,1773.4342459319944,12.337372325575698,2,79.3133686760365,777.3660884721398
Cotton,Alluvial,North,158.91779001412607,56.1543666427787,20.749371451906676,59.108105224478315,6.243434920303383,1.6960491825767507,32.953426139121916,445.739151318983,33.910840476204854,3,82.03866910657851,26.9027363714031
Cotton,Black,Central,75.01816666513142,78.59510573020545,23.66103004844578,18.990244171815334,7.295504008230715,1.3803877812112868,28.442115780897588,897.4808789501361,9.881847325166015,3,73.45921601197252,21.683996439721845
Cotton,Red,North,32.487358624642155,69.37920267704999,47.21653684714824,35.119648548984856,5.627102081900557,1.3597656353293521,24.331002478658696,1315.2404449465084,34.32310784994424,5,54.25189057683739,15.249560523777511
Wheat,Alluvial,Central,101.35607402635068,69.25465431871226,25.72765480534441,47.664251312425314,6.8795336755531995,0.6873804817355935,25.56230725753857,1570.9680961532586,16.53423468919478,5,66.56072561509663,41.317829305513314
Rice,Black,West,148.74961016768054,46.20277705973517,66.45257692400126,12.727676391837797,6.046889769787021,0.9070668594746767,24.437143134259927,1219.5002759822287,16.686336999661542,5,73.161889377274,58.042341003621274
Maize,Black,North,130.137397840645,49.500938546054876,53.1352658367417,49.099148657351044,5.013736336785526,1.39290987844254,34.027970188645135,570.0553020529537,21.32874715842578,1,72.51463567467147,52.200061713453486
Maize,Sandy,West,137.07056328621314,70.10060658564564,13.960507488308235,21.295837907698864,7.5379935518928765,1.3552133778022004,33.72166735523061,1232.24984303545,42.20453041570202,2,73.72880812064773,50.89484729836078
Wheat,Sandy,North,149.95245145432625,70.87379103797318,35.05136678368159,6.661375794293822,5.459115608079003,1.3076639000212622,23.588654411282107,1196.374566251333,34.29342017567863,4,70.93247261839124,41.561746663338134
Maize,Alluvial,East,109.11609047397532,66.15921958304781,70.0898151957771,1.4941644232406714,8.288964757171229,0.2127217182354434,31.03671845818124,269.8316248940417,35.80553226858993,1,54.788384858818205,32.49250843481652
Wheat,Laterite,Central,159.28918229148982,67.29998926292029,29.42108336235344,1.9852106933089275,6.9030357638824045,0.22771437796887675,27.232942523370333,1171.0303288274536,36.973067044779846,5,54.91920696923772,33.725204411469925
Cotton,Laterite,South,24.659419783151115,71.57409013006175,60.3802522124421,47.858542889686916,5.005860107322608,0.3079469623078012,32.209027369362175,1052.1358206780524,38.769940046085445,0,60.41802757845825,14.998469523559583
Cotton,Black,North,136.87755466009872,17.964735176435084,16.56600965972256,40.49631751796066,8.307230466336025,0.2505335665790231,16.151067266317675,663.1514168063372,14.30240612977474,2,52.12509525430862,13.785505919456096
Sugarcane,Red,East,139.98149373311662,30.48475638334796,75.13735577645623,47.6094076503137,5.464742947231559,1.4365584938539309,22.728788438293257,582.2681938172101,42.84841929240269,4,70.20146523480747,901.6655323362643
Cotton,Laterite,South,148.3380547066751,78.32794737675253,41.45419769336556,45.17686903141484,7.918794131745601,1.0750314089404567,22.7235455891965,1428.6187555420054,22.689328654803287,0,80.09303179594775,19.456445758583275
Rice,Black,North,86.94372406901887,48.13433119747966,44.40959449142245,22.858520219365484,6.152472434647088,1.0078328846360878,28.726681713302785,303.8724304571891,28.78375355427737,5,56.86793211743819,43.19401931641039
Sugarcane,Alluvial,East,130.285829306884,22.35247020291844,49.88810918604187,55.981112754419016,6.988217106681061,0.33695906279874177,19.775635876627014,655.2074375968987,37.97984520279658,0,69.43359189627647,736.6542214048402
Maize,Black,South,47.31125587696518,45.213894323966905,35.44026377200875,52.676734603208786,7.925038387783173,1.4393972474672316,27.22895865723861,1321.7101176226322,39.54553429368869,1,73.41352389062055,45.31762436250963
Rice,Black,North,104.43823152495001,55.204892271251396,60.76997108412331,20.90109781425057,5.175553559921615,0.34855095221425003,37.53676909822427,534.7294833969149,26.725936848856243,2,66.51626095620202,31.756749806808855
Sugarcane,Black,South,70.2103213308846,67.975538875636,11.020849599441764,46.3764606200725,7.380203022306967,0.554901947158994,16.000636420966014,388.16952984795404,28.154514774907167,3,68.22912530417862,647.070283334635
Rice,Black,North,103.46431109267657,66.85237082164275,21.354298735141434,49.17949104929577,5.520038248490785,1.5102547371434007,26.579207827587503,1772.6317438906838,23.1551559218652,1,66.98485221109092,56.31796649613914
Wheat,Alluvial,Central,114.57847100216205,13.446904533269167,23.21746423270889,29.30786366515569,7.507385744833877,1.308123449529242,18.180631995023454,1105.010260578626,9.83231501322101,3,80.45575710440778,34.60350222649328
Maize,Sandy,Central,68.58961334446505,41.74674908806858,54.47381287529577,7.225134994273336,5.562464028870995,0.34818120241021405,28.39522864436337,630.0242802296877,31.961498516616572,1,50.150266574377554,42.70979251439639
Cotton,Alluvial,South,50.27336190240207,11.439833933090567,72.34205702028233,20.04340918734898,5.076802830210399,0.3182304261976576,20.539845168155406,446.3445615580314,33.05668167912322,2,63.12256374659263,15.33642710191402
Wheat,Laterite,Central,65.03630724030685,72.17092865663756,14.454781903693325,59.328676758012556,5.544033467485324,0.8503952120259717,35.75770290351158,211.37010460705312,25.50067791493833,2,68.81867267275977,40.36057748096401
Maize,Laterite,East,112.95401431504196,22.173425286303743,69.67210199807162,42.95612251675387,7.1900822587336775,1.165430002948852,22.313792498872466,1399.6033045436916,9.780041464511743,1,65.89219809257105,49.44393789955388
Wheat,Laterite,Central,114.76239271419347,53.741228661734695,67.36595170267711,46.48265273723877,8.450043772402868,0.5948172405748566,37.041194155964874,771.993743899771,28.93657494346204,3,58.69571979391483,37.76334973220085
Cotton,Sandy,North,123.78437104337384,49.943285989628016,15.363796351338598,54.715458692883786,8.39542696983099,1.1362781293128543,15.095099246001418,511.30100194449335,11.813841763563156,2,80.62361622981638,17.292765657948216
Maize,Alluvial,South,37.71512520017884,53.7870604250006,20.02598966452432,12.165772541238386,7.609919394106061,0.7750448609357812,34.13863860450722,1645.6498029903153,24.799097775646707,1,50.77771783476726,25.246123616361132
Rice,Black,West,134.5924346356246,49.43916359819856,34.50317269613401,58.10424184355846,7.886031594975713,1.1418098981734621,21.01872439157281,1314.1296085183965,37.5418487999687,2,55.826643431912345,58.680992598152336
Rice,Alluvial,South,116.34069221573377,60.09120741566253,18.02687300485666,31.08852046549844,8.058875853480348,1.3608189523522287,19.637316939406865,1496.6570946934053,16.39986234170979,2,62.094420138154646,50.6643442816617
Maize,Red,Central,24.270710736689484,53.82769762162166,63.080029457033845,44.68071175808292,6.84923817191658,1.5490593970896336,35.33534972952236,1249.183665680907,41.99880441659,2,73.48682575402297,46.41401495201942
Cotton,Laterite,East,66.9836989209071,16.321017273956997,45.28485196351415,19.092619679285175,5.800108717531457,0.5133547829979475,22.00060095625934,1666.7371328245465,34.20638817883072,3,75.32034605845959,14.186972624859767
Sugarcane,Sandy,East,85.3395758269068,35.673756570520816,38.75352258005642,19.764415461855414,7.313835077524136,0.3361927449812397,28.429203668085,751.1223382057864,17.52692480908466,1,63.54245757351473,667.3397537079841
Maize,Black,East,70.48644865415406,48.26154051542563,60.746333768185394,21.575983712202323,5.495574973404969,0.38940827036139736,31.945929434248857,450.25582226693643,16.50110988074768,3,48.8706251264385,37.0735923626447
Wheat,Black,West,36.43836434917783,32.7638198128724,30.502676114498648,20.88353278547143,7.913262311018925,0.4646078291007973,24.64163962345622,210.67165102381688,10.761475822309725,2,58.31263236784442,33.52159299627743
Sugarcane,Sandy,North,49.02847983070099,63.22316193648187,71.00719905802623,3.7501918022581093,6.442318610319871,0.7189673205637961,17.330773371137656,254.10683585309056,40.33381503758056,4,69.48456970567995,562.9221696746688
Cotton,Laterite,West,23.438595287418554,32.25284005384943,55.77767170765659,18.574458924251815,5.932721215499842,0.24581688070959748,36.213751978929494,1566.174985891424,10.331786222440696,3,62.57023872836329,11.339323073497805
Cotton,Laterite,West,33.0308025893588,68.00789220121277,34.25537184316576,38.84284327176279,7.95210301696387,1.5320618586250487,29.8925206424085,1183.7728475813487,31.173264661046993,1,68.63813696756634,17.06343622905382
Wheat,Red,Central,57.282016481436266,20.27136046870386,47.791088322507086,54.11837664517301,5.389173804971868,1.5584881980889447,35.52514082490046,272.8946449013898,35.80384766971933,1,54.795260820800586,40.137232521921774
Rice,Red,Central,134.79583718900227,63.85747954901124,28.16139332660742,2.499920289911528,8.41189242847078,1.3410483245446723,32.65771384538087,370.7621476030333,17.43901765497564,2,50.889233596595076,34.01402689458005
Cotton,Black,West,93.72925139120804,22.842580854963224,78.94865185331676,0.9977013246757838,8.326441361181704,0.7703716476567208,32.801579415421706,1314.4173933833438,22.07520344864401,2,55.465934558025694,12.437112480504434
Sugarcane,Laterite,East,79.42970469675484,46.96106962885137,40.49230286496649,35.54394689035011,7.130758266705238,1.3307981258340458,28.567297153183254,815.8204539546352,18.87213905513954,3,80.28909370080181,901.3291751501876
Maize,Black,East,112.70281215419686,32.436706107474585,72.7741906879763,41.98045766426943,7.492445519073306,1.1193705866212624,15.142459748557222,1439.0491248959902,37.66405606433469,1,63.71169959061351,40.779166784951954
Sugarcane,Sandy,South,95.81147844550073,54.61341051839277,78.46143200922712,36.49431226490108,5.13002301857184,1.259752836186158,35.30114158869951,1698.4917318223281,44.83036824145165,5,68.94173024331394,838.9037560085058
Sugarcane,Alluvial,Central,38.41194974578767,24.891828688911815,47.50547219817297,58.3826006044388,6.529790615072638,0.340613955285712,34.11125712830942,1409.5992202499053,43.91210152725947,5,66.99332649331598,957.263987142076
Rice,Red,South,51.16727093538654,65.67868133463247,61.09968990679107,13.732096114927137,8.09615817211485,1.599546850904656,31.721204685831346,490.52169198760447,10.571635385622765,3,54.58103080496572,36.103288426799026
Sugarcane,Black,East,51.15313053868507,50.15087064565081,50.057275085884584,28.874686942293273,5.040327541290669,0.7578880681146314,35.19766603719234,1239.472104781978,33.0792574637776,3,54.89736729743488,644.4782457207722
Rice,Laterite,North,103.99335176572791,77.0091207864872,16.409734294650526,54.95411996762872,6.01716974622409,0.6307604639326074,19.236785456308837,1152.5478115368776,29.64378336963756,1,70.63325308578092,55.29599615933353
Rice,Laterite,South,84.6274112665085,59.82392302410564,76.6692636832148,37.049836560093674,6.238442313750573,0.8253028697269471,21.482752350693676,1556.6664401094697,42.41138431929684,3,66.67379458370159,65.21109967951503
Cotton,Sandy,South,74.26190875851952,52.51768776522757,41.964551571068526,34.62731790272039,7.362778731818026,0.5956769207935002,18.61379366727791,520.456726556467,29.383858900961677,0,71.9501461942892,16.779334342158513
Cotton,Laterite,East,97.92948420345031,68.04110833124389,72.58441864930707,55.97049929680914,7.466936432562918,1.7906708933544826,29.87223263782611,1350.2730485594022,24.925961339935224,0,70.89508051934635,21.64971277096367
Wheat,Black,East,155.816210009558,25.377779743324364,55.89237421569933,20.334168643036815,5.22816366031724,1.2339434912999225,25.083013874401026,1159.653308799548,24.610245217478607,3,75.82016877799241,40.421756662586695
Sugarcane,Black,West,63.98708384782275,54.29197226051201,17.363362372388327,9.430549941278496,5.761303526176054,1.6342581769836069,17.360814899721134,964.1101993125714,39.583797871598094,0,65.5131459565532,701.5270383157527
Wheat,Sandy,East,92.82736070869242,37.328269471639615,39.19370796764191,7.753853387938008,7.889240549185969,1.7216420304099573,28.23965150269023,665.7361614070492,32.86791221862485,5,66.43685152758474,36.24473110303506
Sugarcane,Red,North,87.25180219017619,62.06536854025068,23.70937082870738,49.31233769401545,5.67136212609715,1.129984957523327,22.796672394489022,241.65132076653765,10.740150064406171,4,76.81924076325697,595.597444714933
Wheat,Alluvial,East,120.33002444441827,11.71285866438861,21.890190514129188,51.416903372440764,6.002868422073667,1.480829567811598,26.281681175897106,1488.9613146251056,42.54035803393951,4,75.18156548635108,40.13002172545781
Cotton,Sandy,North,122.24063751760825,39.93984675688399,60.05621205783759,14.032700554991472,5.567855117797395,1.6484630295448237,21.011783041303282,371.88723747278533,33.11332391709312,5,67.51412254082409,19.44708756925749
Cotton,Laterite,Central,122.06990099782567,55.61913312830434,12.101399112502312,27.424280692982276,7.640107348111258,0.44001414927961185,18.70642095772073,803.7922333379208,13.736829713494753,2,63.94045581855941,16.188754864236994
Cotton,Alluvial,West,48.21274119142427,42.244753550951216,77.62983982257855,35.091104131584444,5.0948726040409955,0.6306536347520584,25.368731677640532,993.8478080629814,25.365769357829326,5,67.92426865278003,15.949015006369931
Cotton,Laterite,South,82.8730390905663,26.658011699962564,41.49463631622591,8.342045957120837,6.056695594315565,0.8425831808423003,20.201412513797237,727.5503830405567,17.274456897003816,0,68.95355953932082,18.248172883010145
Maize,Laterite,South,133.56445674407925,42.50444761756051,44.28303767411123,50.92863715986768,6.863103006722259,1.1965477134474714,24.315312658769898,1259.9231771804411,29.880928103578682,4,57.82487688678884,52.69265828545206
Cotton,Laterite,North,73.41422387569013,69.48211678426682,30.960022717980824,25.13269533741349,5.02107148854533,1.4292753765752002,23.792332293795624,725.579960641529,28.58082636391126,0,59.596172485654755,19.56996130459111
Rice,Sandy,South,157.79571642059005,24.47873121086925,15.993125096869967,51.80842523565255,8.338951397117256,0.7520068069586145,36.62977739603821,1026.1012160395917,43.899717886908846,0,59.78717176696344,38.03958192336574
Cotton,Red,North,71.07014385090788,35.702051454075026,51.17698748530533,45.604599312194814,8.04251203734364,1.5483021598711877,19.297425468110426,352.3084948250231,10.041034312079042,4,71.98698366971679,17.42588416294204
Maize,Red,Central,89.67335582787555,79.32348650500893,34.13281489537995,17.697256501464437,7.26560681159941,1.2469777588668962,21.588174081852895,895.1923144465887,24.66173445842543,4,53.33236025614672,53.6974347863609
Maize,Laterite,North,86.43358327235656,73.89720182233145,53.68508312310918,42.99445297968021,6.536957929330263,0.7952353420818454,33.21287902718705,1132.80080075763,14.766805298483582,1,72.24783118937586,50.967441681816865
Maize,Alluvial,West,80.71293234569396,12.377783948865897,48.90388654651476,44.44230206331037,5.54357417963643,1.2891420998288523,21.804834908763354,1578.92061886216,8.814544950549015,0,74.91965177739696,37.81695101641561
Maize,Alluvial,East,138.38839156474702,47.12323773214101,25.183759276657625,18.675784581301038,6.937737713848408,1.563255243869595,26.046049535546317,490.54656234326524,36.792061663222306,1,79.39751080965632,60.34532006242874
Wheat,Sandy,South,41.738533256721894,14.578911879351846,42.315774568533996,15.224135404301899,5.837227903367075,0.7375222416391571,32.52478381220878,741.8163949708006,36.03296533350292,2,62.60202609503846,37.822436968298064
Wheat,Black,Central,99.47305889795763,74.67334465603976,31.564410657270972,49.405667253269854,7.233060768608535,0.8191711596127833,15.100915727452263,614.8663023262937,42.56554948482371,1,56.946583126599954,42.34441999955978
Rice,Red,North,106.60422082975931,40.90814388795216,26.780685685831525,40.675982441905994,5.509551322953162,1.3069342698145474,37.000857420534594,444.26428207172836,29.767370338544406,5,68.64240598999497,39.83135321614622
Wheat,Black,Central,139.1709831297119,39.29059027496012,63.87930515078315,44.37439394024092,7.5099173824609,0.887715482296199,25.64516004373196,816.9878748398856,17.464466391090973,5,81.73436074193494,50.83486869271354
Maize,Black,West,105.28802238965518,29.106222228751747,10.83346143994458,18.783315205768048,6.130168053653944,0.4842687186177269,32.46734444576056,1653.339568443436,21.43041812336844,2,62.133958490141225,35.211769270740746
Cotton,Red,West,154.4028486902893,49.81732862745077,28.821800103758747,43.33164142156886,6.756936030173386,1.566665555538625,36.178566990422254,796.701590670453,30.369090377935784,1,94.7371625866576,25.969333720486787
Cotton,Sandy,Central,142.10347971653005,20.149910609537493,47.17599785703914,42.85839417773757,5.566389627319882,0.5224711083781952,35.16649659782792,635.4628694689784,31.26527621568329,1,74.86049172308638,19.500926072415854
Maize,Red,East,68.8235927693824,65.9268500374883,43.33021919013205,19.996495877447607,5.8969688982751585,0.5941484624915168,20.06871642020007,1732.8676471530127,9.575925331591918,1,64.02716620750188,34.39212754311079
Sugarcane,Alluvial,South,140.38690234071683,44.384724139260854,75.81157288436933,16.227603109156593,6.575741161282936,1.5885047100406635,27.76930700814213,1344.7579910034199,41.696409982343425,0,76.03182905995645,1151.264967520177
Maize,Black,North,154.18689397308378,49.65240239199124,69.05602368800709,25.883691192121972,6.603634511996095,1.2271295064877201,24.4450603782903,791.4795805712366,42.26419557922186,2,76.8468901778717,71.50913802959624
Wheat,Alluvial,Central,56.007605329442086,68.85633233581643,62.612183903178035,44.345532104886,8.49922226428683,0.8905729734848515,27.244340127266906,1398.9096364093853,37.54492194202315,5,55.312400454387316,29.505792886272534
Cotton,Sandy,East,105.42923293301719,22.96041417194643,45.985469328925156,11.615248609890841,6.173975084084511,0.810894970774833,32.931506626667286,1221.671251893326,17.242764013284187,4,64.45505854468607,17.64452987633113
Maize,Black,Central,59.452547727898974,22.2628151339481,40.02347126688926,52.45574411013213,5.2953224140888935,0.4931782023744772,23.153020275068016,1567.7433060876394,20.879031672371042,0,79.26390956238502,36.305020588053786
Cotton,Black,South,110.93941907151046,39.45611710088923,12.559869800515688,15.316561324902697,6.834765162775405,0.30866592140934657,25.97582326910304,377.61428789225477,33.989695025808565,2,77.68278129961135,16.733313095295067
Maize,Alluvial,Central,33.109992636583065,65.02897688362204,67.51677747471732,50.37802203822007,6.126390083794853,1.6550751227547897,28.983521338530892,1063.774765302271,19.31231795651925,1,68.96204417338522,51.412933460129395
Maize,Red,Central,122.78632306166806,14.098188746410228,40.14990329134784,9.348573557761881,8.072218305762126,0.2715687376290653,21.22295801619624,1323.3990110492516,22.346556334988954,4,52.51475749349331,30.76012240638942
Wheat,Sandy,South,78.774776003348,65.66191427291218,32.46771742058593,44.36644173281586,5.73604361212934,0.29868644382039433,28.951908550962383,1796.2799674935313,32.72520926118619,3,52.62963123653603,32.43371441044492
